Time	Node	Type	Packets	
170	Consumer1	CacheHits	0
170	Consumer1	CacheMisses	0
170	Node1	CacheHits	0
170	Node1	CacheMisses	0
170	Node2	CacheHits	0
170	Node2	CacheMisses	0
170	Node3	CacheHits	0
170	Node3	CacheMisses	0
170	Node4	CacheHits	0
170	Node4	CacheMisses	0
170	Node5	CacheHits	0
170	Node5	CacheMisses	0
170	Node6	CacheHits	0
170	Node6	CacheMisses	0
170	Node7	CacheHits	0
170	Node7	CacheMisses	0
170	Node8	CacheHits	0
170	Node8	CacheMisses	0
170	Node9	CacheHits	0
170	Node9	CacheMisses	0
170	Node10	CacheHits	0
170	Node10	CacheMisses	0
170	Node11	CacheHits	0
170	Node11	CacheMisses	0
170	Node12	CacheHits	0
170	Node12	CacheMisses	0
170	Node13	CacheHits	0
170	Node13	CacheMisses	0
170	Node14	CacheHits	0
170	Node14	CacheMisses	0
170	Node15	CacheHits	0
170	Node15	CacheMisses	0
170	Node16	CacheHits	0
170	Node16	CacheMisses	0
170	Node17	CacheHits	0
170	Node17	CacheMisses	0
170	Node18	CacheHits	0
170	Node18	CacheMisses	0
170	Node19	CacheHits	0
170	Node19	CacheMisses	0
170	Node20	CacheHits	0
170	Node20	CacheMisses	0
170	Node21	CacheHits	0
170	Node21	CacheMisses	0
170	Node22	CacheHits	0
170	Node22	CacheMisses	0
170	Node23	CacheHits	0
170	Node23	CacheMisses	0
170	Node24	CacheHits	0
170	Node24	CacheMisses	0
170	Producer1	CacheHits	0
170	Producer1	CacheMisses	0
170	F1a	CacheHits	0
170	F1a	CacheMisses	0
170	F1b	CacheHits	0
170	F1b	CacheMisses	0
170	F1c	CacheHits	0
170	F1c	CacheMisses	0
170	F2a	CacheHits	0
170	F2a	CacheMisses	0
170	F2b	CacheHits	0
170	F2b	CacheMisses	0
170	F2c	CacheHits	0
170	F2c	CacheMisses	0
170	F3a	CacheHits	0
170	F3a	CacheMisses	0
170	F3b	CacheHits	0
170	F3b	CacheMisses	0
170	F3c	CacheHits	0
170	F3c	CacheMisses	0
170	F4a	CacheHits	0
170	F4a	CacheMisses	0
170	F4b	CacheHits	0
170	F4b	CacheMisses	0
170	F4c	CacheHits	0
170	F4c	CacheMisses	0
170	F5a	CacheHits	0
170	F5a	CacheMisses	0
170	F5b	CacheHits	0
170	F5b	CacheMisses	0
170	F5c	CacheHits	0
170	F5c	CacheMisses	0
170	Consumer2	CacheHits	0
170	Consumer2	CacheMisses	0
170	Consumer3	CacheHits	0
170	Consumer3	CacheMisses	0
170	Consumer4	CacheHits	0
170	Consumer4	CacheMisses	0
170	Producer2	CacheHits	0
170	Producer2	CacheMisses	0
170	Producer3	CacheHits	0
170	Producer3	CacheMisses	0
170	Producer4	CacheHits	0
170	Producer4	CacheMisses	0
171	Consumer1	CacheHits	0
171	Consumer1	CacheMisses	0
171	Node1	CacheHits	0
171	Node1	CacheMisses	0
171	Node2	CacheHits	0
171	Node2	CacheMisses	0
171	Node3	CacheHits	0
171	Node3	CacheMisses	0
171	Node4	CacheHits	0
171	Node4	CacheMisses	0
171	Node5	CacheHits	0
171	Node5	CacheMisses	0
171	Node6	CacheHits	0
171	Node6	CacheMisses	0
171	Node7	CacheHits	0
171	Node7	CacheMisses	0
171	Node8	CacheHits	0
171	Node8	CacheMisses	0
171	Node9	CacheHits	0
171	Node9	CacheMisses	0
171	Node10	CacheHits	0
171	Node10	CacheMisses	0
171	Node11	CacheHits	0
171	Node11	CacheMisses	0
171	Node12	CacheHits	0
171	Node12	CacheMisses	0
171	Node13	CacheHits	0
171	Node13	CacheMisses	0
171	Node14	CacheHits	0
171	Node14	CacheMisses	0
171	Node15	CacheHits	0
171	Node15	CacheMisses	0
171	Node16	CacheHits	0
171	Node16	CacheMisses	0
171	Node17	CacheHits	0
171	Node17	CacheMisses	0
171	Node18	CacheHits	0
171	Node18	CacheMisses	0
171	Node19	CacheHits	0
171	Node19	CacheMisses	0
171	Node20	CacheHits	0
171	Node20	CacheMisses	0
171	Node21	CacheHits	0
171	Node21	CacheMisses	0
171	Node22	CacheHits	0
171	Node22	CacheMisses	0
171	Node23	CacheHits	0
171	Node23	CacheMisses	0
171	Node24	CacheHits	0
171	Node24	CacheMisses	0
171	Producer1	CacheHits	0
171	Producer1	CacheMisses	0
171	F1a	CacheHits	0
171	F1a	CacheMisses	0
171	F1b	CacheHits	0
171	F1b	CacheMisses	0
171	F1c	CacheHits	0
171	F1c	CacheMisses	0
171	F2a	CacheHits	0
171	F2a	CacheMisses	0
171	F2b	CacheHits	0
171	F2b	CacheMisses	0
171	F2c	CacheHits	0
171	F2c	CacheMisses	0
171	F3a	CacheHits	0
171	F3a	CacheMisses	0
171	F3b	CacheHits	0
171	F3b	CacheMisses	0
171	F3c	CacheHits	0
171	F3c	CacheMisses	0
171	F4a	CacheHits	0
171	F4a	CacheMisses	0
171	F4b	CacheHits	0
171	F4b	CacheMisses	0
171	F4c	CacheHits	0
171	F4c	CacheMisses	0
171	F5a	CacheHits	0
171	F5a	CacheMisses	0
171	F5b	CacheHits	0
171	F5b	CacheMisses	0
171	F5c	CacheHits	0
171	F5c	CacheMisses	0
171	Consumer2	CacheHits	0
171	Consumer2	CacheMisses	0
171	Consumer3	CacheHits	0
171	Consumer3	CacheMisses	0
171	Consumer4	CacheHits	0
171	Consumer4	CacheMisses	0
171	Producer2	CacheHits	0
171	Producer2	CacheMisses	0
171	Producer3	CacheHits	0
171	Producer3	CacheMisses	0
171	Producer4	CacheHits	0
171	Producer4	CacheMisses	0
172	Consumer1	CacheHits	0
172	Consumer1	CacheMisses	0
172	Node1	CacheHits	0
172	Node1	CacheMisses	0
172	Node2	CacheHits	0
172	Node2	CacheMisses	0
172	Node3	CacheHits	0
172	Node3	CacheMisses	0
172	Node4	CacheHits	0
172	Node4	CacheMisses	0
172	Node5	CacheHits	0
172	Node5	CacheMisses	0
172	Node6	CacheHits	0
172	Node6	CacheMisses	0
172	Node7	CacheHits	0
172	Node7	CacheMisses	0
172	Node8	CacheHits	0
172	Node8	CacheMisses	0
172	Node9	CacheHits	0
172	Node9	CacheMisses	0
172	Node10	CacheHits	0
172	Node10	CacheMisses	0
172	Node11	CacheHits	0
172	Node11	CacheMisses	0
172	Node12	CacheHits	0
172	Node12	CacheMisses	0
172	Node13	CacheHits	0
172	Node13	CacheMisses	0
172	Node14	CacheHits	0
172	Node14	CacheMisses	0
172	Node15	CacheHits	0
172	Node15	CacheMisses	0
172	Node16	CacheHits	0
172	Node16	CacheMisses	0
172	Node17	CacheHits	0
172	Node17	CacheMisses	0
172	Node18	CacheHits	0
172	Node18	CacheMisses	0
172	Node19	CacheHits	0
172	Node19	CacheMisses	0
172	Node20	CacheHits	0
172	Node20	CacheMisses	0
172	Node21	CacheHits	0
172	Node21	CacheMisses	0
172	Node22	CacheHits	0
172	Node22	CacheMisses	0
172	Node23	CacheHits	0
172	Node23	CacheMisses	0
172	Node24	CacheHits	0
172	Node24	CacheMisses	0
172	Producer1	CacheHits	0
172	Producer1	CacheMisses	0
172	F1a	CacheHits	0
172	F1a	CacheMisses	0
172	F1b	CacheHits	0
172	F1b	CacheMisses	0
172	F1c	CacheHits	0
172	F1c	CacheMisses	0
172	F2a	CacheHits	0
172	F2a	CacheMisses	0
172	F2b	CacheHits	0
172	F2b	CacheMisses	0
172	F2c	CacheHits	0
172	F2c	CacheMisses	0
172	F3a	CacheHits	0
172	F3a	CacheMisses	0
172	F3b	CacheHits	0
172	F3b	CacheMisses	0
172	F3c	CacheHits	0
172	F3c	CacheMisses	0
172	F4a	CacheHits	0
172	F4a	CacheMisses	0
172	F4b	CacheHits	0
172	F4b	CacheMisses	0
172	F4c	CacheHits	0
172	F4c	CacheMisses	0
172	F5a	CacheHits	0
172	F5a	CacheMisses	0
172	F5b	CacheHits	0
172	F5b	CacheMisses	0
172	F5c	CacheHits	0
172	F5c	CacheMisses	0
172	Consumer2	CacheHits	0
172	Consumer2	CacheMisses	0
172	Consumer3	CacheHits	0
172	Consumer3	CacheMisses	0
172	Consumer4	CacheHits	0
172	Consumer4	CacheMisses	0
172	Producer2	CacheHits	0
172	Producer2	CacheMisses	0
172	Producer3	CacheHits	0
172	Producer3	CacheMisses	0
172	Producer4	CacheHits	0
172	Producer4	CacheMisses	0
173	Consumer1	CacheHits	0
173	Consumer1	CacheMisses	0
173	Node1	CacheHits	0
173	Node1	CacheMisses	0
173	Node2	CacheHits	0
173	Node2	CacheMisses	0
173	Node3	CacheHits	0
173	Node3	CacheMisses	0
173	Node4	CacheHits	0
173	Node4	CacheMisses	0
173	Node5	CacheHits	0
173	Node5	CacheMisses	0
173	Node6	CacheHits	0
173	Node6	CacheMisses	0
173	Node7	CacheHits	0
173	Node7	CacheMisses	0
173	Node8	CacheHits	0
173	Node8	CacheMisses	0
173	Node9	CacheHits	0
173	Node9	CacheMisses	0
173	Node10	CacheHits	0
173	Node10	CacheMisses	0
173	Node11	CacheHits	0
173	Node11	CacheMisses	0
173	Node12	CacheHits	0
173	Node12	CacheMisses	0
173	Node13	CacheHits	0
173	Node13	CacheMisses	0
173	Node14	CacheHits	0
173	Node14	CacheMisses	0
173	Node15	CacheHits	0
173	Node15	CacheMisses	0
173	Node16	CacheHits	0
173	Node16	CacheMisses	0
173	Node17	CacheHits	0
173	Node17	CacheMisses	0
173	Node18	CacheHits	0
173	Node18	CacheMisses	0
173	Node19	CacheHits	0
173	Node19	CacheMisses	0
173	Node20	CacheHits	0
173	Node20	CacheMisses	0
173	Node21	CacheHits	0
173	Node21	CacheMisses	0
173	Node22	CacheHits	0
173	Node22	CacheMisses	0
173	Node23	CacheHits	0
173	Node23	CacheMisses	0
173	Node24	CacheHits	0
173	Node24	CacheMisses	0
173	Producer1	CacheHits	0
173	Producer1	CacheMisses	0
173	F1a	CacheHits	0
173	F1a	CacheMisses	0
173	F1b	CacheHits	0
173	F1b	CacheMisses	0
173	F1c	CacheHits	0
173	F1c	CacheMisses	0
173	F2a	CacheHits	0
173	F2a	CacheMisses	0
173	F2b	CacheHits	0
173	F2b	CacheMisses	0
173	F2c	CacheHits	0
173	F2c	CacheMisses	0
173	F3a	CacheHits	0
173	F3a	CacheMisses	0
173	F3b	CacheHits	0
173	F3b	CacheMisses	0
173	F3c	CacheHits	0
173	F3c	CacheMisses	0
173	F4a	CacheHits	0
173	F4a	CacheMisses	0
173	F4b	CacheHits	0
173	F4b	CacheMisses	0
173	F4c	CacheHits	0
173	F4c	CacheMisses	0
173	F5a	CacheHits	0
173	F5a	CacheMisses	0
173	F5b	CacheHits	0
173	F5b	CacheMisses	0
173	F5c	CacheHits	0
173	F5c	CacheMisses	0
173	Consumer2	CacheHits	0
173	Consumer2	CacheMisses	0
173	Consumer3	CacheHits	0
173	Consumer3	CacheMisses	0
173	Consumer4	CacheHits	0
173	Consumer4	CacheMisses	0
173	Producer2	CacheHits	0
173	Producer2	CacheMisses	0
173	Producer3	CacheHits	0
173	Producer3	CacheMisses	0
173	Producer4	CacheHits	0
173	Producer4	CacheMisses	0
174	Consumer1	CacheHits	0
174	Consumer1	CacheMisses	0
174	Node1	CacheHits	0
174	Node1	CacheMisses	0
174	Node2	CacheHits	0
174	Node2	CacheMisses	0
174	Node3	CacheHits	0
174	Node3	CacheMisses	0
174	Node4	CacheHits	0
174	Node4	CacheMisses	0
174	Node5	CacheHits	0
174	Node5	CacheMisses	0
174	Node6	CacheHits	0
174	Node6	CacheMisses	0
174	Node7	CacheHits	0
174	Node7	CacheMisses	0
174	Node8	CacheHits	0
174	Node8	CacheMisses	0
174	Node9	CacheHits	0
174	Node9	CacheMisses	0
174	Node10	CacheHits	0
174	Node10	CacheMisses	0
174	Node11	CacheHits	0
174	Node11	CacheMisses	0
174	Node12	CacheHits	0
174	Node12	CacheMisses	0
174	Node13	CacheHits	0
174	Node13	CacheMisses	0
174	Node14	CacheHits	0
174	Node14	CacheMisses	0
174	Node15	CacheHits	0
174	Node15	CacheMisses	0
174	Node16	CacheHits	0
174	Node16	CacheMisses	0
174	Node17	CacheHits	0
174	Node17	CacheMisses	0
174	Node18	CacheHits	0
174	Node18	CacheMisses	0
174	Node19	CacheHits	0
174	Node19	CacheMisses	0
174	Node20	CacheHits	0
174	Node20	CacheMisses	0
174	Node21	CacheHits	0
174	Node21	CacheMisses	0
174	Node22	CacheHits	0
174	Node22	CacheMisses	0
174	Node23	CacheHits	0
174	Node23	CacheMisses	0
174	Node24	CacheHits	0
174	Node24	CacheMisses	0
174	Producer1	CacheHits	0
174	Producer1	CacheMisses	0
174	F1a	CacheHits	0
174	F1a	CacheMisses	0
174	F1b	CacheHits	0
174	F1b	CacheMisses	0
174	F1c	CacheHits	0
174	F1c	CacheMisses	0
174	F2a	CacheHits	0
174	F2a	CacheMisses	0
174	F2b	CacheHits	0
174	F2b	CacheMisses	0
174	F2c	CacheHits	0
174	F2c	CacheMisses	0
174	F3a	CacheHits	0
174	F3a	CacheMisses	0
174	F3b	CacheHits	0
174	F3b	CacheMisses	0
174	F3c	CacheHits	0
174	F3c	CacheMisses	0
174	F4a	CacheHits	0
174	F4a	CacheMisses	0
174	F4b	CacheHits	0
174	F4b	CacheMisses	0
174	F4c	CacheHits	0
174	F4c	CacheMisses	0
174	F5a	CacheHits	0
174	F5a	CacheMisses	0
174	F5b	CacheHits	0
174	F5b	CacheMisses	0
174	F5c	CacheHits	0
174	F5c	CacheMisses	0
174	Consumer2	CacheHits	0
174	Consumer2	CacheMisses	0
174	Consumer3	CacheHits	0
174	Consumer3	CacheMisses	0
174	Consumer4	CacheHits	0
174	Consumer4	CacheMisses	0
174	Producer2	CacheHits	0
174	Producer2	CacheMisses	0
174	Producer3	CacheHits	0
174	Producer3	CacheMisses	0
174	Producer4	CacheHits	0
174	Producer4	CacheMisses	0
175	Consumer1	CacheHits	0
175	Consumer1	CacheMisses	0
175	Node1	CacheHits	0
175	Node1	CacheMisses	0
175	Node2	CacheHits	0
175	Node2	CacheMisses	0
175	Node3	CacheHits	0
175	Node3	CacheMisses	0
175	Node4	CacheHits	0
175	Node4	CacheMisses	0
175	Node5	CacheHits	0
175	Node5	CacheMisses	0
175	Node6	CacheHits	0
175	Node6	CacheMisses	0
175	Node7	CacheHits	0
175	Node7	CacheMisses	0
175	Node8	CacheHits	0
175	Node8	CacheMisses	0
175	Node9	CacheHits	0
175	Node9	CacheMisses	0
175	Node10	CacheHits	0
175	Node10	CacheMisses	0
175	Node11	CacheHits	0
175	Node11	CacheMisses	0
175	Node12	CacheHits	0
175	Node12	CacheMisses	0
175	Node13	CacheHits	0
175	Node13	CacheMisses	0
175	Node14	CacheHits	0
175	Node14	CacheMisses	0
175	Node15	CacheHits	0
175	Node15	CacheMisses	0
175	Node16	CacheHits	0
175	Node16	CacheMisses	0
175	Node17	CacheHits	0
175	Node17	CacheMisses	0
175	Node18	CacheHits	0
175	Node18	CacheMisses	0
175	Node19	CacheHits	0
175	Node19	CacheMisses	0
175	Node20	CacheHits	0
175	Node20	CacheMisses	0
175	Node21	CacheHits	0
175	Node21	CacheMisses	0
175	Node22	CacheHits	0
175	Node22	CacheMisses	0
175	Node23	CacheHits	0
175	Node23	CacheMisses	0
175	Node24	CacheHits	0
175	Node24	CacheMisses	0
175	Producer1	CacheHits	0
175	Producer1	CacheMisses	0
175	F1a	CacheHits	0
175	F1a	CacheMisses	0
175	F1b	CacheHits	0
175	F1b	CacheMisses	0
175	F1c	CacheHits	0
175	F1c	CacheMisses	0
175	F2a	CacheHits	0
175	F2a	CacheMisses	0
175	F2b	CacheHits	0
175	F2b	CacheMisses	0
175	F2c	CacheHits	0
175	F2c	CacheMisses	0
175	F3a	CacheHits	0
175	F3a	CacheMisses	0
175	F3b	CacheHits	0
175	F3b	CacheMisses	0
175	F3c	CacheHits	0
175	F3c	CacheMisses	0
175	F4a	CacheHits	0
175	F4a	CacheMisses	0
175	F4b	CacheHits	0
175	F4b	CacheMisses	0
175	F4c	CacheHits	0
175	F4c	CacheMisses	0
175	F5a	CacheHits	0
175	F5a	CacheMisses	0
175	F5b	CacheHits	0
175	F5b	CacheMisses	0
175	F5c	CacheHits	0
175	F5c	CacheMisses	0
175	Consumer2	CacheHits	0
175	Consumer2	CacheMisses	0
175	Consumer3	CacheHits	0
175	Consumer3	CacheMisses	0
175	Consumer4	CacheHits	0
175	Consumer4	CacheMisses	0
175	Producer2	CacheHits	0
175	Producer2	CacheMisses	0
175	Producer3	CacheHits	0
175	Producer3	CacheMisses	0
175	Producer4	CacheHits	0
175	Producer4	CacheMisses	0
176	Consumer1	CacheHits	0
176	Consumer1	CacheMisses	0
176	Node1	CacheHits	0
176	Node1	CacheMisses	0
176	Node2	CacheHits	0
176	Node2	CacheMisses	0
176	Node3	CacheHits	0
176	Node3	CacheMisses	0
176	Node4	CacheHits	0
176	Node4	CacheMisses	0
176	Node5	CacheHits	0
176	Node5	CacheMisses	0
176	Node6	CacheHits	0
176	Node6	CacheMisses	0
176	Node7	CacheHits	0
176	Node7	CacheMisses	0
176	Node8	CacheHits	0
176	Node8	CacheMisses	0
176	Node9	CacheHits	0
176	Node9	CacheMisses	0
176	Node10	CacheHits	0
176	Node10	CacheMisses	0
176	Node11	CacheHits	0
176	Node11	CacheMisses	0
176	Node12	CacheHits	0
176	Node12	CacheMisses	0
176	Node13	CacheHits	0
176	Node13	CacheMisses	0
176	Node14	CacheHits	0
176	Node14	CacheMisses	0
176	Node15	CacheHits	0
176	Node15	CacheMisses	0
176	Node16	CacheHits	0
176	Node16	CacheMisses	0
176	Node17	CacheHits	0
176	Node17	CacheMisses	0
176	Node18	CacheHits	0
176	Node18	CacheMisses	0
176	Node19	CacheHits	0
176	Node19	CacheMisses	0
176	Node20	CacheHits	0
176	Node20	CacheMisses	0
176	Node21	CacheHits	0
176	Node21	CacheMisses	0
176	Node22	CacheHits	0
176	Node22	CacheMisses	0
176	Node23	CacheHits	0
176	Node23	CacheMisses	0
176	Node24	CacheHits	0
176	Node24	CacheMisses	0
176	Producer1	CacheHits	0
176	Producer1	CacheMisses	0
176	F1a	CacheHits	0
176	F1a	CacheMisses	0
176	F1b	CacheHits	0
176	F1b	CacheMisses	0
176	F1c	CacheHits	0
176	F1c	CacheMisses	0
176	F2a	CacheHits	0
176	F2a	CacheMisses	0
176	F2b	CacheHits	0
176	F2b	CacheMisses	0
176	F2c	CacheHits	0
176	F2c	CacheMisses	0
176	F3a	CacheHits	0
176	F3a	CacheMisses	0
176	F3b	CacheHits	0
176	F3b	CacheMisses	0
176	F3c	CacheHits	0
176	F3c	CacheMisses	0
176	F4a	CacheHits	0
176	F4a	CacheMisses	0
176	F4b	CacheHits	0
176	F4b	CacheMisses	0
176	F4c	CacheHits	0
176	F4c	CacheMisses	0
176	F5a	CacheHits	0
176	F5a	CacheMisses	0
176	F5b	CacheHits	0
176	F5b	CacheMisses	0
176	F5c	CacheHits	0
176	F5c	CacheMisses	0
176	Consumer2	CacheHits	0
176	Consumer2	CacheMisses	0
176	Consumer3	CacheHits	0
176	Consumer3	CacheMisses	0
176	Consumer4	CacheHits	0
176	Consumer4	CacheMisses	0
176	Producer2	CacheHits	0
176	Producer2	CacheMisses	0
176	Producer3	CacheHits	0
176	Producer3	CacheMisses	0
176	Producer4	CacheHits	0
176	Producer4	CacheMisses	0
177	Consumer1	CacheHits	0
177	Consumer1	CacheMisses	0
177	Node1	CacheHits	0
177	Node1	CacheMisses	0
177	Node2	CacheHits	0
177	Node2	CacheMisses	0
177	Node3	CacheHits	0
177	Node3	CacheMisses	0
177	Node4	CacheHits	0
177	Node4	CacheMisses	0
177	Node5	CacheHits	0
177	Node5	CacheMisses	0
177	Node6	CacheHits	0
177	Node6	CacheMisses	0
177	Node7	CacheHits	0
177	Node7	CacheMisses	0
177	Node8	CacheHits	0
177	Node8	CacheMisses	0
177	Node9	CacheHits	0
177	Node9	CacheMisses	0
177	Node10	CacheHits	0
177	Node10	CacheMisses	0
177	Node11	CacheHits	0
177	Node11	CacheMisses	0
177	Node12	CacheHits	0
177	Node12	CacheMisses	0
177	Node13	CacheHits	0
177	Node13	CacheMisses	0
177	Node14	CacheHits	0
177	Node14	CacheMisses	0
177	Node15	CacheHits	0
177	Node15	CacheMisses	0
177	Node16	CacheHits	0
177	Node16	CacheMisses	0
177	Node17	CacheHits	0
177	Node17	CacheMisses	0
177	Node18	CacheHits	0
177	Node18	CacheMisses	0
177	Node19	CacheHits	0
177	Node19	CacheMisses	0
177	Node20	CacheHits	0
177	Node20	CacheMisses	0
177	Node21	CacheHits	0
177	Node21	CacheMisses	0
177	Node22	CacheHits	0
177	Node22	CacheMisses	0
177	Node23	CacheHits	0
177	Node23	CacheMisses	0
177	Node24	CacheHits	0
177	Node24	CacheMisses	0
177	Producer1	CacheHits	0
177	Producer1	CacheMisses	0
177	F1a	CacheHits	0
177	F1a	CacheMisses	0
177	F1b	CacheHits	0
177	F1b	CacheMisses	0
177	F1c	CacheHits	0
177	F1c	CacheMisses	0
177	F2a	CacheHits	0
177	F2a	CacheMisses	0
177	F2b	CacheHits	0
177	F2b	CacheMisses	0
177	F2c	CacheHits	0
177	F2c	CacheMisses	0
177	F3a	CacheHits	0
177	F3a	CacheMisses	0
177	F3b	CacheHits	0
177	F3b	CacheMisses	0
177	F3c	CacheHits	0
177	F3c	CacheMisses	0
177	F4a	CacheHits	0
177	F4a	CacheMisses	0
177	F4b	CacheHits	0
177	F4b	CacheMisses	0
177	F4c	CacheHits	0
177	F4c	CacheMisses	0
177	F5a	CacheHits	0
177	F5a	CacheMisses	0
177	F5b	CacheHits	0
177	F5b	CacheMisses	0
177	F5c	CacheHits	0
177	F5c	CacheMisses	0
177	Consumer2	CacheHits	0
177	Consumer2	CacheMisses	0
177	Consumer3	CacheHits	0
177	Consumer3	CacheMisses	0
177	Consumer4	CacheHits	0
177	Consumer4	CacheMisses	0
177	Producer2	CacheHits	0
177	Producer2	CacheMisses	0
177	Producer3	CacheHits	0
177	Producer3	CacheMisses	0
177	Producer4	CacheHits	0
177	Producer4	CacheMisses	0
178	Consumer1	CacheHits	0
178	Consumer1	CacheMisses	0
178	Node1	CacheHits	0
178	Node1	CacheMisses	0
178	Node2	CacheHits	0
178	Node2	CacheMisses	0
178	Node3	CacheHits	0
178	Node3	CacheMisses	0
178	Node4	CacheHits	0
178	Node4	CacheMisses	0
178	Node5	CacheHits	0
178	Node5	CacheMisses	0
178	Node6	CacheHits	0
178	Node6	CacheMisses	0
178	Node7	CacheHits	0
178	Node7	CacheMisses	0
178	Node8	CacheHits	0
178	Node8	CacheMisses	0
178	Node9	CacheHits	0
178	Node9	CacheMisses	0
178	Node10	CacheHits	0
178	Node10	CacheMisses	0
178	Node11	CacheHits	0
178	Node11	CacheMisses	0
178	Node12	CacheHits	0
178	Node12	CacheMisses	0
178	Node13	CacheHits	0
178	Node13	CacheMisses	0
178	Node14	CacheHits	0
178	Node14	CacheMisses	0
178	Node15	CacheHits	0
178	Node15	CacheMisses	0
178	Node16	CacheHits	0
178	Node16	CacheMisses	0
178	Node17	CacheHits	0
178	Node17	CacheMisses	0
178	Node18	CacheHits	0
178	Node18	CacheMisses	0
178	Node19	CacheHits	0
178	Node19	CacheMisses	0
178	Node20	CacheHits	0
178	Node20	CacheMisses	0
178	Node21	CacheHits	0
178	Node21	CacheMisses	0
178	Node22	CacheHits	0
178	Node22	CacheMisses	0
178	Node23	CacheHits	0
178	Node23	CacheMisses	0
178	Node24	CacheHits	0
178	Node24	CacheMisses	0
178	Producer1	CacheHits	0
178	Producer1	CacheMisses	0
178	F1a	CacheHits	0
178	F1a	CacheMisses	0
178	F1b	CacheHits	0
178	F1b	CacheMisses	0
178	F1c	CacheHits	0
178	F1c	CacheMisses	0
178	F2a	CacheHits	0
178	F2a	CacheMisses	0
178	F2b	CacheHits	0
178	F2b	CacheMisses	0
178	F2c	CacheHits	0
178	F2c	CacheMisses	0
178	F3a	CacheHits	0
178	F3a	CacheMisses	0
178	F3b	CacheHits	0
178	F3b	CacheMisses	0
178	F3c	CacheHits	0
178	F3c	CacheMisses	0
178	F4a	CacheHits	0
178	F4a	CacheMisses	0
178	F4b	CacheHits	0
178	F4b	CacheMisses	0
178	F4c	CacheHits	0
178	F4c	CacheMisses	0
178	F5a	CacheHits	0
178	F5a	CacheMisses	0
178	F5b	CacheHits	0
178	F5b	CacheMisses	0
178	F5c	CacheHits	0
178	F5c	CacheMisses	0
178	Consumer2	CacheHits	0
178	Consumer2	CacheMisses	0
178	Consumer3	CacheHits	0
178	Consumer3	CacheMisses	0
178	Consumer4	CacheHits	0
178	Consumer4	CacheMisses	0
178	Producer2	CacheHits	0
178	Producer2	CacheMisses	0
178	Producer3	CacheHits	0
178	Producer3	CacheMisses	0
178	Producer4	CacheHits	0
178	Producer4	CacheMisses	0
179	Consumer1	CacheHits	0
179	Consumer1	CacheMisses	0
179	Node1	CacheHits	0
179	Node1	CacheMisses	0
179	Node2	CacheHits	0
179	Node2	CacheMisses	0
179	Node3	CacheHits	0
179	Node3	CacheMisses	0
179	Node4	CacheHits	0
179	Node4	CacheMisses	0
179	Node5	CacheHits	0
179	Node5	CacheMisses	0
179	Node6	CacheHits	0
179	Node6	CacheMisses	0
179	Node7	CacheHits	0
179	Node7	CacheMisses	0
179	Node8	CacheHits	0
179	Node8	CacheMisses	0
179	Node9	CacheHits	0
179	Node9	CacheMisses	0
179	Node10	CacheHits	0
179	Node10	CacheMisses	0
179	Node11	CacheHits	0
179	Node11	CacheMisses	0
179	Node12	CacheHits	0
179	Node12	CacheMisses	0
179	Node13	CacheHits	0
179	Node13	CacheMisses	0
179	Node14	CacheHits	0
179	Node14	CacheMisses	0
179	Node15	CacheHits	0
179	Node15	CacheMisses	0
179	Node16	CacheHits	0
179	Node16	CacheMisses	0
179	Node17	CacheHits	0
179	Node17	CacheMisses	0
179	Node18	CacheHits	0
179	Node18	CacheMisses	0
179	Node19	CacheHits	0
179	Node19	CacheMisses	0
179	Node20	CacheHits	0
179	Node20	CacheMisses	0
179	Node21	CacheHits	0
179	Node21	CacheMisses	0
179	Node22	CacheHits	0
179	Node22	CacheMisses	0
179	Node23	CacheHits	0
179	Node23	CacheMisses	0
179	Node24	CacheHits	0
179	Node24	CacheMisses	0
179	Producer1	CacheHits	0
179	Producer1	CacheMisses	0
179	F1a	CacheHits	0
179	F1a	CacheMisses	0
179	F1b	CacheHits	0
179	F1b	CacheMisses	0
179	F1c	CacheHits	0
179	F1c	CacheMisses	0
179	F2a	CacheHits	0
179	F2a	CacheMisses	0
179	F2b	CacheHits	0
179	F2b	CacheMisses	0
179	F2c	CacheHits	0
179	F2c	CacheMisses	0
179	F3a	CacheHits	0
179	F3a	CacheMisses	0
179	F3b	CacheHits	0
179	F3b	CacheMisses	0
179	F3c	CacheHits	0
179	F3c	CacheMisses	0
179	F4a	CacheHits	0
179	F4a	CacheMisses	0
179	F4b	CacheHits	0
179	F4b	CacheMisses	0
179	F4c	CacheHits	0
179	F4c	CacheMisses	0
179	F5a	CacheHits	0
179	F5a	CacheMisses	0
179	F5b	CacheHits	0
179	F5b	CacheMisses	0
179	F5c	CacheHits	0
179	F5c	CacheMisses	0
179	Consumer2	CacheHits	0
179	Consumer2	CacheMisses	0
179	Consumer3	CacheHits	0
179	Consumer3	CacheMisses	0
179	Consumer4	CacheHits	0
179	Consumer4	CacheMisses	0
179	Producer2	CacheHits	0
179	Producer2	CacheMisses	0
179	Producer3	CacheHits	0
179	Producer3	CacheMisses	0
179	Producer4	CacheHits	0
179	Producer4	CacheMisses	0
180	Consumer1	CacheHits	0
180	Consumer1	CacheMisses	0
180	Node1	CacheHits	0
180	Node1	CacheMisses	0
180	Node2	CacheHits	0
180	Node2	CacheMisses	0
180	Node3	CacheHits	0
